pl_name,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,st_mass,st_rad,st_teff,st_met
Kepler-1237 b,8.55,2.86,84.5733226,0.3778,0.94,0.9,5472.0,0.12
Kepler-1279 b,3.71,1.75,23.4774101,0.1785,1.21,1.33,6221.0,0.06
Kepler-1280 b,4.16,1.87,66.5579057,0.33982,1.2,1.32,6227.0,0.04
Kepler-1076 b,0.437,0.8,6.14727918,0.0611,0.79,0.74,4868.0,-0.01
Kepler-1077 b,8.1,2.77,34.3511874,0.2101,1.02,1.02,5816.0,0.03
Kepler-1193 b,2.3,1.32,2.832652134,0.04004,1.08,1.21,5908.0,0.12
Kepler-1194 b,2.89,1.51,16.22371307,0.1212,0.94,0.92,5590.0,0.0
Kepler-1238 b,4.38,1.93,4.14787559,0.0541,1.3,1.48,6386.0,0.05
Kepler-1282 b,3.02,1.55,2.131946513,0.0335,0.92,0.89,5504.0,0.01
Kepler-1078 b,4.27,1.9,3.00725242,0.0388,0.94,0.92,5612.0,-0.01
Kepler-1079 b,3.29,1.63,13.24503188,0.1092,1.08,1.36,5758.0,0.21
Kepler-1242 b,5.73,2.26,13.62798432,0.1039,0.77,0.74,4895.0,-0.05
Kepler-1243 b,3.71,1.75,16.8320729,0.1256,0.96,0.94,5667.0,0.01
Kepler-1081 b,1.01,1.01,3.856918547,0.04662,0.88,0.84,5345.0,0.01
Kepler-1199 b,1.6,1.15,15.0447198,0.11309,0.94,1.17,5889.0,-0.27
Kepler-1202 b,8.96,2.94,28.6851324,0.179,1.03,1.04,5834.0,0.06
Kepler-519 b,5.06,2.1,24.3078946,0.15932,0.89,0.8,5260.0,0.01
Kepler-1284 b,1.92,1.21,0.664073806,0.0143,0.84,0.79,5123.0,0.03
Kepler-1083 b,11.2,3.36,33.4177993,0.1899,0.81,0.77,5049.0,-0.02
Kepler-1203 b,1.2,1.06,0.588000765,0.0114,0.64,0.61,4105.0,0.01
Kepler-1204 b,9.53,3.05,85.7350285,0.3877,1.03,1.03,5825.0,0.06
Kepler-1246 b,2.42,1.36,11.32271513,0.0848,0.73,0.69,4611.0,-0.03
Kepler-1289 b,2.92,1.52,7.99019627,0.0785,1.1,1.17,6080.0,0.02
Kepler-1087 b,0.165,0.61,0.693842855,0.01554,0.96,0.94,5589.0,0.01
Kepler-1086 b,6.53,2.44,18.78425728,0.1198,0.7,0.66,4350.0,0.06
Kepler-1088 b,2.6,1.42,23.12748644,0.16163,1.08,1.08,5975.0,0.05
Kepler-1206 b,3.33,1.64,1.216997663,0.0201,0.8,0.75,4877.0,0.07
Kepler-1205 b,2.57,1.41,1.078390352,0.0196,0.84,0.81,5226.0,-0.04
Kepler-1249 b,6.26,2.38,24.3347127,0.167,1.19,1.28,6202.0,0.06
Kepler-1250 b,4.35,1.92,2.607543834,0.0393,0.99,0.98,5717.0,0.04
Kepler-1293 b,0.871,0.97,5.57654784,0.06763,1.18,1.28,6241.0,0.0
Kepler-513 b,5.48,2.2,28.86235584,0.1779,1.02,1.06,5849.0,-0.01
Kepler-1092 b,4.94,2.07,58.6017925,0.2996,0.99,1.0,5862.0,-0.09
Kepler-1209 b,2.89,1.51,25.369116,0.17515,1.23,1.38,6210.0,0.12
Kepler-1252 b,3.43,1.67,15.0540329,0.1078,1.06,1.09,5949.0,0.03
Kepler-1253 b,2.33,1.33,68.8861915,0.31444,0.97,1.1,5850.0,-0.14
Kepler-1156 b,2.3,1.32,11.89520511,0.09704,1.0,1.0,5778.0,0.02
Kepler-1155 b,4.78,2.03,33.469743,0.2006,1.03,1.03,5842.0,0.04
Kepler-1093 b,4.46,1.95,25.0824626,0.17543,1.13,1.2,6166.0,-0.01
Kepler-1094 b,10.2,3.18,78.1000231,0.3625,1.14,1.21,6112.0,0.06
Kepler-1213 b,1.81,1.19,5.34982412,0.06026,1.14,1.21,6050.0,0.13
Kepler-1255 b,5.99,2.32,36.2919336,0.2226,1.08,1.12,6018.0,0.02
Kepler-1256 b,2.83,1.49,12.4127754,0.10733,1.17,1.36,6129.0,0.05
Kepler-1160 b,5.22,2.14,7.97034958,0.0755,0.92,0.89,5519.0,0.01
Kepler-1158 b,6.08,2.34,13.5396293,0.12643,1.41,1.95,6203.0,0.18
Kepler-1097 b,10.7,3.26,187.747029,0.5791,0.82,0.79,5211.0,-0.11
Kepler-1095 b,1.92,1.21,4.27103091,0.0514,0.94,0.92,5658.0,-0.09
Kepler-1217 b,4.62,1.99,2.032325072,0.0326,1.06,1.08,5905.0,0.07
Kepler-1216 b,2.51,1.39,4.37034536,0.0519,0.99,0.98,5743.0,0.03
Kepler-1257 b,2.92,1.52,2.668313762,0.0376,0.9,0.87,5502.0,-0.09
Kepler-1260 b,3.78,1.77,19.1187753,0.1444,1.06,1.08,5961.0,0.01
Kepler-1163 b,1.08,1.03,6.11786898,0.06868,1.22,1.35,6302.0,0.02
Kepler-1100 b,3.71,1.75,6.42200058,0.06745,1.21,1.34,6247.0,0.05
Kepler-1098 b,2.24,1.3,2.543072855,0.0358,0.99,0.99,5794.0,-0.02
Kepler-1261 b,5.73,2.26,48.4308991,0.239,0.82,0.77,5006.0,0.03
Kepler-1166 b,3.5,1.69,33.2406882,0.1975,0.9,0.86,5446.0,-0.02
Kepler-1167 b,3.57,1.71,1.003933739,0.0175,0.79,0.75,4971.0,-0.05
Kepler-1103 b,5.77,2.27,19.79191978,0.15336,1.11,1.15,6092.0,-0.01
Kepler-1221 b,4.19,1.88,12.00096042,0.0906,0.87,0.82,5194.0,0.09
Kepler-522 b,38.2,6.91,38.58422849,0.25029,1.54,1.98,6392.0,0.41
Kepler-1264 b,1.76,1.18,0.968526023,0.01839,0.99,0.98,5791.0,-0.02
Kepler-1169 b,0.779,0.94,6.11009134,0.06931,1.24,1.23,6191.0,0.26
Kepler-1168 b,6.8,2.5,55.8226539,0.2663,0.87,0.82,5157.0,0.13
Kepler-1106 b,3.36,1.65,1.252752174,0.0239,1.11,1.17,6104.0,0.0
Kepler-1226 b,2.7,1.45,17.2923453,0.13945,1.02,1.02,5923.0,-0.08
Kepler-1266 b,7.18,2.58,28.474748,0.16431,0.8,0.76,5044.0,-0.07
Kepler-1268 b,4.78,2.03,40.9903986,0.2383,1.06,1.09,5904.0,0.05
Kepler-1171 b,7.08,2.56,1.44259224,0.0284,1.58,1.95,7044.0,-0.01
Kepler-1172 b,10.3,3.2,26.0204423,0.168,0.92,0.89,5558.0,-0.04
Kepler-1109 b,5.43,2.19,37.6467384,0.2466,1.05,1.06,5893.0,0.04
Kepler-1110 b,7.56,2.66,9.69312032,0.0754,0.73,0.7,4781.0,-0.16
Kepler-1229 b,2.54,1.4,86.828989,0.3006,0.54,0.51,3784.0,-0.06
Kepler-436 c,6.04,2.33,16.79713874,0.11452,0.75,0.71,4685.0,0.02
Kepler-1270 b,11.0,3.32,6.03356196,0.07045,1.28,3.38,5047.0,-0.02
Kepler-804 c,1.55,1.14,9.65185017,0.08654,1.01,1.05,5817.0,0.0
Kepler-1230 b,7.8,2.71,9.95661537,0.0921,1.06,1.08,5961.0,0.01
Kepler-1271 b,2.79,1.48,3.0255955,0.04233,1.13,1.23,6143.0,-0.01
Kepler-1273 b,6.76,2.49,28.625653,0.1857,0.94,0.91,5566.0,0.03
Kepler-1177 b,4.27,1.9,106.247547,0.4301,0.98,0.97,5712.0,0.02
Kepler-1179 b,2.3,1.32,2.685057492,0.03497,0.84,0.81,5212.0,-0.03
Kepler-1152 b,0.59,0.87,1.646801908,0.0223,0.55,0.53,3964.0,-0.25
Kepler-1186 b,5.6,2.23,16.07677615,0.1281,0.95,0.93,5635.0,0.0
Kepler-535 b,6.17,2.36,4.903321551,0.06011,1.18,1.27,6123.0,0.13
Kepler-1411 b,8.35,2.82,86.1150888,0.4001,0.95,0.92,5664.0,-0.04
Kepler-1413 b,3.97,1.82,13.1829642,0.1066,0.84,0.8,5196.0,-0.05
Kepler-1317 b,3.05,1.56,0.568874427,0.0128,0.83,0.79,5144.0,-0.01
Kepler-1318 b,9.85,3.11,213.257663,0.6085,0.73,0.7,4598.0,-0.01
Kepler-1362 b,7.27,2.6,136.205626,0.4626,0.8,0.74,4857.0,0.06
Kepler-536 b,9.8,3.1,1.827082299,0.02835,0.92,0.89,5524.0,0.0
Kepler-1415 b,2.21,1.29,0.63642408,0.01416,0.89,0.84,5267.0,0.12
Kepler-1320 b,3.53,1.7,0.868386528,0.0163,0.8,0.74,4817.0,0.1
Kepler-1321 b,21.5,4.92,11.12830484,0.0781,0.54,0.53,4094.0,-0.45
Kepler-1366 b,2.63,1.43,2.164570968,0.0273,0.62,0.6,4070.0,-0.02
Kepler-903 c,6.94,2.53,62.9228557,0.30249,0.98,0.97,5682.0,0.05
Kepler-758 e,2.96,1.53,8.1934719,0.0829,1.16,1.42,6228.0,-0.1
Kepler-1417 b,0.972,1.0,20.3505213,0.14062,1.02,1.02,5839.0,0.02
Kepler-1322 b,3.22,1.61,0.962867382,0.0183,0.9,0.87,5488.0,-0.07
Kepler-525 b,7.41,2.63,18.68404933,0.14386,0.95,1.15,5573.0,0.11
Kepler-722 c,8.35,2.82,105.144749,0.4471,1.03,1.05,5863.0,0.02
Kepler-1422 b,4.74,2.02,18.6051942,0.1499,1.15,1.23,6194.0,0.0
Kepler-1327 b,3.89,1.8,14.88801098,0.11151,1.02,1.03,5885.0,-0.03
Kepler-1368 b,3.36,1.65,0.675649486,0.0153,1.07,1.08,5906.0,0.1
Kepler-769 c,3.86,1.79,15.9870174,0.1297,1.19,1.28,6186.0,0.06
Kepler-770 c,1.87,1.2,1.475322314,0.0309,0.94,0.92,5598.0,-0.01
Kepler-1430 b,1.76,1.18,2.46050993,0.0304,0.77,0.72,4796.0,-0.03
Kepler-1431 b,2.76,1.47,5.86601526,0.0648,1.03,1.03,5806.0,0.07
Kepler-1328 b,0.904,0.98,4.52158888,0.052,1.0,0.99,5780.0,0.0
Kepler-1329 b,5.35,2.17,9.33646594,0.0747,0.72,0.69,4500.0,0.02
Kepler-527 b,8.45,2.84,13.28535633,0.11646,1.28,1.45,6388.0,0.03
Kepler-1371 b,0.315,0.73,3.4462039,0.04214,0.87,0.83,5361.0,-0.07
Kepler-770 d,2.54,1.4,4.15244722,0.0616,0.94,0.92,5598.0,-0.01
Kepler-896 b,6.94,2.53,144.547396,0.56378,0.84,0.81,5262.0,-0.1
Kepler-1427 b,1.37,1.1,0.968972376,0.0197,1.01,1.01,5793.0,0.06
Kepler-1332 b,2.45,1.37,11.87456832,0.09915,0.95,0.9,5581.0,0.0
Kepler-1330 b,3.36,1.65,10.10769068,0.0889,0.97,0.94,5608.0,0.08
Kepler-1373 b,1.65,1.16,1.29123275,0.02598,1.22,1.33,6299.0,0.03
Kepler-1374 b,5.86,2.29,10.65276707,0.0918,0.85,0.81,5323.0,-0.13
Kepler-1311 c,1.98,1.22,2.53573424,0.03753,1.05,1.4,5748.0,0.09
Kepler-1428 b,3.33,1.64,10.67607169,0.11051,1.28,1.36,6184.0,0.35
Kepler-1429 b,2.21,1.29,4.48487493,0.055,1.05,1.07,5902.0,0.04
Kepler-1335 b,2.7,1.45,6.26406846,0.0615,0.77,0.74,4903.0,-0.07
Kepler-528 b,4.98,2.08,19.78297415,0.14219,1.01,1.06,5807.0,0.02
Kepler-1321 c,6.35,2.4,2.226491086,0.0267,0.54,0.53,4094.0,-0.45
Kepler-1433 b,3.05,1.56,4.13592271,0.0516,1.14,1.19,6097.0,0.07
Kepler-1337 b,6.39,2.41,24.4002549,0.1441,0.7,0.67,4523.0,-0.09
Kepler-1339 b,0.285,0.71,1.341555127,0.02356,0.94,0.93,5586.0,0.01
Kepler-1377 b,2.1,1.25,0.740928422,0.0153,0.86,0.82,5218.0,0.05
Kepler-1378 b,5.48,2.2,11.95398936,0.0885,0.7,0.67,4407.0,0.03
Kepler-1370 c,2.15,1.27,7.44142113,0.08084,1.19,1.29,6202.0,0.05
Kepler-1295 b,3.02,1.55,3.81371974,0.0464,0.92,0.89,5486.0,0.04
Kepler-1296 b,0.693,0.91,8.3839865,0.0896,0.87,0.83,5359.0,-0.04
Kepler-1341 b,9.22,2.99,132.9968322,0.47267,0.79,0.72,4662.0,0.19
Kepler-529 b,4.12,1.86,1.980357663,0.0309,1.07,1.14,6087.0,-0.1
Kepler-1380 b,2.63,1.43,10.3108245,0.0917,0.96,0.94,5570.0,0.1
Kepler-1391 b,3.46,1.68,54.4092333,0.30045,1.03,1.1,5840.0,0.04
Kepler-1392 b,4.5,1.96,15.1410397,0.1189,0.88,0.85,5479.0,-0.11
Kepler-1297 b,0.871,0.97,1.68189002,0.0283,0.99,0.99,5818.0,-0.04
Kepler-1343 b,4.38,1.93,3.35183158,0.0449,0.95,0.93,5759.0,-0.16
Kepler-1344 b,4.04,1.84,4.7683049,0.05501,1.09,1.13,5981.0,0.06
Kepler-1383 b,2.57,1.41,13.9093583,0.11397,1.26,1.44,6370.0,0.03
Kepler-1381 b,5.69,2.25,25.3842686,0.1728,0.96,0.94,5747.0,-0.1
Kepler-1393 b,0.437,0.8,2.44357812,0.0337,0.95,0.92,5697.0,-0.09
Kepler-1300 b,2.45,1.37,22.2419092,0.16005,1.29,1.79,6130.0,0.05
Kepler-616 c,11.5,3.41,90.4113556,0.4024,0.98,0.97,5753.0,-0.02
Kepler-1347 b,1.08,1.03,14.00947528,0.104,0.82,0.79,5193.0,-0.11
Kepler-1345 b,6.17,2.36,44.6169557,0.26412,1.32,1.55,6449.0,0.04
Kepler-1385 b,0.543,0.85,2.88879862,0.04262,1.15,1.29,5732.0,0.41
Kepler-1384 b,4.42,1.94,15.36262753,0.1126,0.78,0.74,4919.0,-0.06
Kepler-1397 b,3.61,1.72,47.449955,0.25861,1.09,1.12,6026.0,0.0
Kepler-1398 b,0.666,0.9,2.78815679,0.03909,1.13,1.18,6126.0,0.01
Kepler-1396 b,4.94,2.07,18.2206421,0.1406,1.18,1.27,6195.0,0.04
Kepler-1302 b,2.63,1.43,8.83922659,0.0795,0.86,0.82,5236.0,0.04
Kepler-1304 b,5.86,2.29,16.1288853,0.1202,0.85,0.81,5259.0,-0.05
Kepler-1350 b,6.9,2.52,4.4968604,0.0413,0.55,0.53,3827.0,-0.06
Kepler-1348 b,4.42,1.94,27.5722742,0.1834,1.04,1.04,5911.0,-0.01
Kepler-1387 b,0.749,0.93,2.279526656,0.031,0.82,0.77,5046.0,0.02
Kepler-1398 c,1.08,1.03,4.13827595,0.05087,1.13,1.18,6126.0,0.01
Kepler-1400 b,3.26,1.62,9.06689421,0.0771,0.83,0.78,5044.0,0.04
Kepler-1307 b,6.66,2.47,18.01621096,0.1369,1.06,1.08,5884.0,0.06
Kepler-1351 b,0.208,0.65,0.916140768,0.0156,0.7,0.67,4439.0,-0.03
Kepler-521 b,10.2,3.18,22.20813214,0.17116,1.34,1.46,6406.0,0.25
Kepler-1390 b,1.76,1.18,6.48021673,0.0662,0.98,0.98,5753.0,-0.01
Kepler-531 b,8.15,2.78,29.88485741,0.17446,0.78,0.75,4893.0,-0.03
Kepler-1389 b,3.78,1.77,99.2530951,0.38249,0.81,0.74,5078.0,-0.14
Kepler-1401 b,3.46,1.68,11.20066445,0.0975,1.07,1.1,5964.0,0.04
Kepler-1402 b,0.363,0.76,2.03387914,0.0322,0.9,0.87,5416.0,0.03
Kepler-1308 b,0.0933,0.52,2.104338119,0.025,0.35,0.34,3468.0,-0.13
Kepler-1309 b,6.21,2.37,28.8432647,0.1679,0.85,0.8,5235.0,-0.03
Kepler-1352 b,0.64,0.89,1.877882748,0.02883,1.11,1.16,6118.0,0.0
Kepler-1353 b,3.89,1.8,24.7543966,0.153,0.76,0.72,4776.0,-0.06
Kepler-532 b,7.13,2.57,12.92491623,0.10151,0.87,0.79,5192.0,0.0
Kepler-1403 b,5.22,2.14,5.19492202,0.064,1.11,1.15,6060.0,0.03
Kepler-1405 b,14.9,3.96,28.2274184,0.1778,1.05,1.07,5925.0,0.03
Kepler-1310 b,2.67,1.44,0.679336272,0.01452,0.91,0.88,5549.0,-0.07
Kepler-1312 b,5.06,2.1,5.448325286,0.06053,0.99,0.92,5719.0,-0.02
Kepler-517 b,7.61,2.67,60.92832271,0.28682,0.95,0.98,5690.0,-0.06
Kepler-1356 b,2.96,1.53,0.634002937,0.0136,0.82,0.78,5106.0,-0.02
Kepler-1354 b,9.11,2.97,76.613377,0.3521,1.16,1.24,6168.0,0.03
Kepler-1050 c,2.79,1.48,21.1284569,0.15264,1.09,1.13,6010.0,0.03
Kepler-1407 b,5.69,2.25,20.0711504,0.1502,1.1,1.15,6010.0,0.05
Kepler-1313 b,3.75,1.76,3.833091178,0.04619,0.92,0.85,5453.0,0.0
Kepler-1359 b,8.4,2.83,59.4970952,0.26657,0.78,0.72,4709.0,0.11
Kepler-1360 b,11.5,3.4,40.5286413,0.2866,1.51,1.83,6778.0,0.06
Kepler-1611 b,0.457,0.81,5.1762429,0.0586,0.94,0.93,5605.0,0.01
Kepler-1463 b,4.12,1.86,25.15864,0.1694,0.96,0.95,5679.0,0.0
Kepler-1543 b,7.8,2.71,6.96710269,0.0867,1.39,1.65,6561.0,0.07
Kepler-1578 b,1.12,1.04,1.450886907,0.0252,0.9,0.86,5545.0,-0.13
Kepler-626 b,5.86,2.29,14.48585199,0.10913,1.01,1.05,5813.0,0.01
Kepler-1465 b,3.78,1.77,31.8277111,0.1939,0.75,0.71,4726.0,-0.06
Kepler-1466 b,3.02,1.55,31.1750448,0.17981,1.01,1.02,5884.0,-0.07
Kepler-1546 b,9.96,3.13,19.5974971,0.1366,0.95,0.93,5623.0,0.01
Kepler-1548 b,7.46,2.64,124.828679,0.4679,0.99,0.97,5706.0,0.05
Kepler-1613 b,4.98,2.08,1.5184299,0.02755,1.08,1.12,6005.0,0.01
Kepler-1468 c,1.6,1.15,3.54553021,0.0466,1.04,1.05,5893.0,0.03
Kepler-1582 b,2.83,1.49,4.83817712,0.0316,0.28,0.3,3208.0,0.48
Kepler-1469 b,8.25,2.8,21.8635301,0.1466,0.92,0.89,5507.0,0.02
Kepler-633 b,3.29,1.63,8.50340718,0.08185,1.02,1.15,5899.0,-0.05
Kepler-1550 b,9.38,3.02,225.582809,0.7681,1.07,1.11,5991.0,0.01
Kepler-1552 b,6.66,2.47,184.771853,0.6011,0.85,0.78,5202.0,-0.07
Kepler-1584 b,3.22,1.61,13.3997099,0.1168,1.1,1.13,6069.0,0.0
Kepler-556 b,5.65,2.24,11.72292176,0.09833,1.0,0.98,5740.0,0.03
Kepler-629 b,2.48,1.38,7.2385854,0.07107,0.93,0.84,5444.0,0.01
Kepler-630 b,10.2,3.18,161.4743937,0.56201,1.02,1.04,5829.0,0.03
Kepler-1470 b,1.24,1.07,16.2950903,0.116,0.8,0.76,4961.0,-0.01
Kepler-1475 b,8.85,2.92,82.177374,0.373,1.18,1.28,6214.0,0.03
Kepler-1476 b,3.43,1.67,10.35863224,0.0932,0.98,0.96,5663.0,0.06
Kepler-154 f,2.86,1.5,9.91935684,0.08832,0.98,0.98,5769.0,-0.04
Kepler-1165 b,3.02,1.55,9.478522,0.0914,1.13,1.18,6080.0,0.05
Kepler-1587 b,2.33,1.33,9.4060467,0.08747,1.08,1.22,5933.0,0.07
Kepler-579 b,4.66,2.0,9.66857723,0.0854,0.99,0.96,5636.0,0.13
Kepler-1619 b,0.363,0.76,23.6225913,0.15413,1.0,1.0,5852.0,-0.07
Kepler-132 e,1.76,1.18,110.2869374,0.43927,1.03,1.1,6023.0,-0.13
Kepler-1471 b,2.57,1.41,3.63899398,0.0453,0.95,0.93,5660.0,-0.03
Kepler-1554 b,8.75,2.9,198.088774,0.59527,0.84,0.81,5297.0,-0.1
Kepler-541 b,11.2,3.36,5.08005848,0.06447,1.41,2.06,6166.0,0.07
Kepler-1589 b,1.32,1.09,0.991665274,0.0205,1.18,1.25,6166.0,0.08
Kepler-686 b,,12.15,1.594745463,0.0258,0.94,0.92,5649.0,-0.07
Kepler-1473 b,1.81,1.19,14.4273551,0.11606,1.09,1.09,6046.0,-0.01
Kepler-1472 b,4.27,1.9,38.1312831,0.2322,1.16,1.25,6159.0,0.03
Kepler-1474 b,5.31,2.16,36.4333452,0.2108,1.04,1.04,5870.0,0.04
Kepler-1556 b,4.5,1.96,8.82713457,0.0829,0.97,0.95,5608.0,0.08
Kepler-542 b,3.09,1.57,13.14497566,0.10703,0.93,0.9,5526.0,0.02
Kepler-1592 b,2.99,1.54,3.05710069,0.04,1.18,1.28,6213.0,0.04
Kepler-1623 b,2.27,1.31,4.36128348,0.0518,1.0,1.0,5772.0,0.04
Kepler-1622 b,2.76,1.47,10.8118737,0.10136,1.31,1.5,6436.0,0.04
Kepler-631 b,8.75,2.9,17.97979059,0.14017,1.24,1.33,6185.0,0.23
Kepler-1477 b,1.76,1.18,11.55530021,0.0911,0.81,0.78,5100.0,-0.06
Kepler-1478 b,3.64,1.73,26.0840594,0.1681,1.04,1.06,5904.0,0.03
Kepler-1558 b,0.244,0.68,3.50470358,0.04278,0.83,0.79,5101.0,0.0
Kepler-1557 b,2.96,1.53,3.74032496,0.049,1.11,1.17,6099.0,0.02
Kepler-544 b,5.14,2.12,21.41616926,0.15482,1.16,1.22,6206.0,0.02
Kepler-1442 b,14.7,3.93,81.4162941,0.40814,1.34,1.44,6394.0,0.26
Kepler-1435 b,0.566,0.86,4.45343281,0.05456,1.21,1.32,6356.0,-0.03
Kepler-1559 b,0.299,0.72,0.971915428,0.01835,0.86,0.82,5316.0,-0.04
Kepler-1596 b,4.27,1.9,66.373379,0.3237,0.95,0.92,5706.0,-0.11
Kepler-403 d,2.6,1.42,13.61159129,0.12178,1.25,1.45,6209.0,0.16
Kepler-1443 b,0.871,0.97,2.41811321,0.03783,1.19,1.27,6289.0,0.0
Kepler-1438 b,0.779,0.94,2.31942009,0.0346,0.97,0.96,5530.0,0.2
Kepler-1562 b,12.3,3.55,64.2737752,0.3308,1.02,1.05,5760.0,0.11
Kepler-1561 b,1.32,1.09,1.005207007,0.0194,1.07,1.11,5957.0,0.04
Kepler-1598 b,0.809,0.95,4.34195123,0.05207,1.07,1.09,5940.0,0.04
Kepler-1445 b,0.84,0.96,10.60052251,0.09587,1.13,1.26,6150.0,-0.03
Kepler-511 b,33.1,6.35,296.637865,0.85672,1.0,1.2,5770.0,0.01
Kepler-1564 b,2.76,1.47,18.0540381,0.1327,0.93,0.9,5528.0,0.03
Kepler-1563 b,0.347,0.75,3.43276598,0.0442,1.0,0.99,5765.0,0.02
Kepler-1565 b,1.81,1.19,1.538188437,0.0241,0.76,0.73,4940.0,-0.16
Kepler-1602 b,2.36,1.34,11.17931605,0.09744,1.22,1.36,6296.0,0.02
Kepler-1448 b,3.22,1.61,12.27065865,0.1058,0.95,0.93,5774.0,-0.16
Kepler-1449 b,3.46,1.68,13.2274528,0.1176,1.08,1.1,5979.0,0.04
Kepler-1566 b,0.418,0.79,0.539915238,0.01198,0.84,0.81,5254.0,-0.07
Kepler-1567 b,7.9,2.73,153.979578,0.552,0.95,0.93,5655.0,-0.03
Kepler-597 b,6.21,2.37,13.02365861,0.10916,0.97,0.95,5683.0,-0.01
Kepler-1603 b,2.21,1.29,2.27163926,0.0351,1.21,1.31,6241.0,0.07
Kepler-1450 b,3.57,1.71,54.5094166,0.2401,0.71,0.68,4524.0,-0.02
Kepler-1451 b,11.2,3.35,35.622233,0.2101,1.0,0.99,5782.0,0.01
Kepler-603 d,2.3,1.32,6.2171292,0.07117,1.01,1.01,5808.0,0.03
Kepler-605 c,0.566,0.86,2.358951515,0.03336,0.91,0.88,5462.0,0.02
Kepler-1568 b,2.24,1.3,20.925392,0.15157,1.09,1.19,5956.0,0.09
Kepler-1606 b,4.94,2.07,196.435224,0.6421,0.9,0.86,5422.0,0.01
Kepler-1452 b,7.75,2.7,42.913751,0.25764,1.41,2.06,6101.0,0.14
Kepler-1571 b,2.92,1.52,3.38555488,0.04287,1.23,1.39,6297.0,0.04
Kepler-1570 b,1.24,1.07,26.548955,0.16699,0.92,0.89,5550.0,-0.04
Kepler-1572 b,0.779,0.94,5.49548621,0.05838,0.97,0.95,5618.0,0.08
Kepler-1607 b,0.721,0.92,13.6473676,0.11978,1.14,1.21,6116.0,0.05
Kepler-1609 b,5.56,2.22,114.34219,0.4679,1.18,1.27,6132.0,0.1
Kepler-1457 b,4.62,1.99,51.1110243,0.26391,1.01,1.01,5866.0,-0.05
Kepler-1458 b,8.05,2.76,47.9872764,0.24869,0.96,0.94,5653.0,0.02
Kepler-217 d,2.3,1.32,3.88689525,0.0534,1.37,1.76,6341.0,0.09
Kepler-625 c,1.16,1.05,4.1653651,0.05379,1.04,0.96,5789.0,0.1
Kepler-653 c,0.399,0.78,0.900376476,0.01855,1.02,1.19,5665.0,0.23
Kepler-1575 b,2.27,1.31,2.55314213,0.0366,0.95,0.92,5667.0,-0.07
Kepler-578 b,4.66,2.0,1.616883696,0.0266,0.87,0.83,5334.0,-0.03
Kepler-1461 b,4.78,2.03,29.3494775,0.1715,0.79,0.74,4919.0,-0.04
Kepler-1541 b,1.65,1.16,8.40691199,0.07555,0.86,0.81,5282.0,-0.04
Kepler-1576 b,1.12,1.04,6.98471973,0.07211,1.05,1.06,5876.0,0.05
Kepler-603 b,7.51,2.65,21.05358596,0.16052,1.01,1.01,5808.0,0.03
Kepler-640 b,7.08,2.56,22.24813967,0.15418,1.01,0.94,5653.0,0.15
Kepler-722 b,7.41,2.63,4.093573252,0.0514,1.03,1.05,5863.0,0.02
Kepler-634 b,4.23,1.89,5.16950177,0.05765,1.03,1.24,6075.0,-0.18
Kepler-701 b,8.45,2.84,10.35533177,0.0895,0.88,0.84,5343.0,0.0
Kepler-709 b,8.85,2.92,16.08524954,0.1173,0.8,0.77,5071.0,-0.08
Kepler-1625 b,30.6,6.06,287.378949,0.87762,0.96,0.94,5677.0,0.01
Kepler-1501 b,3.05,1.56,14.5564533,0.11592,1.2,1.3,6229.0,0.04
Kepler-1500 b,1.87,1.2,15.0330105,0.1236,1.0,1.0,5845.0,-0.05
Kepler-1522 b,3.64,1.73,1.847889171,0.0288,0.96,0.93,5706.0,-0.07
Kepler-702 b,61.8,9.17,10.526294063,0.088,0.9,0.86,5419.0,0.0
Kepler-641 b,4.08,1.85,9.48961571,0.0895,1.02,1.13,5713.0,0.15
Kepler-1626 b,4.74,2.02,4.13962966,0.0537,1.51,1.85,6826.0,0.04
Kepler-609 b,11.2,3.35,6.521210666,0.0682,1.09,1.14,5971.0,0.06
Kepler-724 b,10.8,3.29,3.314946338,0.0433,0.9,0.86,5437.0,-0.02
Kepler-1504 b,5.18,2.13,82.304003,0.3704,0.85,0.81,5393.0,-0.17
Kepler-1505 b,0.749,0.93,30.8609366,0.18298,0.93,0.86,5686.0,-0.18
Kepler-1524 b,12.3,3.54,70.9674603,0.3392,1.17,1.25,6179.0,0.04
Kepler-495 b,23.8,5.23,3.413036221,0.0427,0.86,0.83,5346.0,-0.07
Kepler-710 b,4.19,1.88,4.347285527,0.0524,0.94,0.91,5611.0,-0.04
Kepler-540 b,7.8,2.71,172.7049784,0.58822,1.02,1.08,5946.0,-0.1
Kepler-1644 b,4.19,1.88,21.0907758,0.142,0.89,0.86,5499.0,-0.1
Kepler-1507 b,0.52,0.84,16.0506213,0.11946,0.89,0.85,5410.0,-0.03
Kepler-1506 b,2.3,1.32,14.0329154,0.1168,0.95,0.93,5676.0,-0.05
Kepler-1086 c,8.96,2.94,161.5163345,0.503,0.7,0.66,4350.0,0.06
Kepler-604 b,7.22,2.59,25.85501786,0.1735,1.02,1.03,5890.0,-0.02
Kepler-1627 b,13.2,3.69,7.20283653,0.0643,0.87,0.84,5445.0,-0.1
Kepler-1510 b,11.2,3.36,84.703921,0.4089,1.19,1.28,6200.0,0.04
